,AAPL,DIS,XOM,INTC,MSFT,AMZN,NVDA,CRM,GOOG,TSLA
36,652.7951144444895,79.87002506701077,93.17109054749228,26.994348892790082,44.62866383043111,396.54974830607335,29.116724646135886,64.5060396059895,615.3270601464322,286.1842376140627
37,655.5826421515635,80.36983250444091,93.11048159678909,27.079013539773683,44.74805481483325,396.2368284695744,29.78936265362291,64.99932434053275,618.6775924619205,287.6441331905238
38,654.7245096933084,80.85623369178553,94.28191765304871,27.15131052256035,45.125974362199955,402.04733490703984,29.625931168443756,65.53088495465043,626.0699496357478,295.4620631331418
39,666.9380553187781,78.33564413412735,91.1134350265633,26.972106854251418,44.7333144798101,399.17533412315265,29.332661630018535,64.06307588098288,618.1759600281105,293.74425981790654
40,691.4314078568187,79.76381753572086,93.58597521785813,28.138052496452683,45.82317860283832,404.21120834737525,30.5777603063676,65.07052989996299,627.359592815475,294.0941900541565
41,695.7356177145282,81.21572328575947,94.8311705282463,28.11584098679345,45.769194747508976,404.24139107745964,31.181766049626248,63.78417131011445,627.3618579174013,294.82971454289515
42,699.8997397197127,84.38834804608894,97.6901511236031,29.269580475050148,47.338538101881994,403.8589061584912,32.45752184112112,64.57588953851428,646.5667910296953,305.4027423290381
43,507.10721661738035,83.87006360242853,98.50592946365624,29.18955451234768,46.859526515416455,404.5201860807167,33.62187063007575,63.85168879357482,642.4904901369275,225.0270088839625
44,521.0656274095842,84.32753624978542,96.86970136081027,28.886728409556138,46.98576104483116,403.65434949796264,34.01066837188129,61.97357517418988,645.2855458694954,216.45829646884687
45,521.0574941963642,84.4319485849747,96.6904020476883,29.559721599930775,47.7830449700948,409.34640172056464,34.44658101532863,63.50322276573939,650.6154445084139,218.3241630244347
46,533.0048738046225,83.8045577766378,95.63960013490683,28.97130352085551,47.55877509011668,410.3370297684071,34.5824471050706,63.69379865345397,650.8412845885357,206.49199076277145
47,536.7042836433816,84.25180421824257,96.10190186559926,29.54730936468354,48.59649836713293,416.1707636173641,35.58006685935475,64.49184345444813,662.9038840636393,212.85998701886635
48,555.426197241337,87.46160833319247,99.82061372447446,29.977359723290625,48.88126964068379,410.7084786124712,36.76386132673183,64.81766657940871,664.5926661590231,207.46062832971288
49,559.0821750051923,88.1905625303169,100.49926416981009,30.34075863756792,49.79173063873531,421.8510015481427,38.76324198022458,66.15613382220522,679.7805153296496,214.42378417491608
50,562.1614447400304,88.79686768170367,100.35958994275404,30.317649474870684,50.444232213377525,426.0004905684287,39.324177392187096,66.74050524171315,685.2766097751065,222.07027769439446
51,565.7453524232611,89.77209947849971,100.77515117913552,30.668563151200566,50.78851658374269,429.3140083757368,39.84406384493879,66.55428532165263,690.2673631939051,223.36019212987816
52,536.7353919133791,88.92809953144832,99.56263366839066,29.98375703892955,49.65235744501581,424.93460514455563,38.69253570019322,67.2536404863529,680.0095020265228,213.98879796692282
53,537.4499205333071,88.56030434516413,99.54850982459801,29.936402621830236,49.44579563639058,422.4437220118262,39.07288282427723,66.78980130707826,680.8202704258318,214.0232150920819
54,537.0526686452423,88.68718667273971,99.78259498861203,30.002587038253814,49.53789500929134,422.44270321818817,39.351945455009314,64.88099883859226,674.2601048180723,213.79375396420218
55,535.3825619895124,89.15822500757743,98.77084123161129,29.467257248305867,49.208186998479476,419.491826487696,39.08462657741565,64.20051986515585,673.296213957374,217.17715709790266
56,532.8998307955235,87.92815850641607,99.03977513166775,29.40165219046145,49.18950876671612,414.5950162380983,38.79191977614538,64.418974764328,671.5696623122997,220.50457374579173
57,531.6889484822826,88.75700058338612,99.80029551040494,29.45220463085554,49.37365391868609,413.7833799127012,37.62037751468837,64.355923723936,673.9981263973679,215.1996245690844
58,541.2869772912738,90.30302426870855,99.6395034438284,30.408083591591534,51.27827440562358,436.18544301948157,40.22595655025398,68.95311629034704,702.1977572563119,226.65127816789936
59,540.1207574452212,88.84520505025607,98.18344746729605,29.883965281522432,50.3476818839509,429.7275604810209,39.51855486205819,67.69507828386539,693.3451086415378,222.13679575041442
60,543.0257725582828,88.95884393628485,98.9980550850854,30.151329190141976,50.3470118730832,426.60372390125997,40.33131963921388,67.80975790833728,688.7099406918412,224.67591340934956
61,548.0398263395191,90.26472415863876,99.33931121535132,30.13839449785358,50.55068403478497,427.7690427316558,41.28790971818557,68.91763699510058,688.258921455911,222.80140046466929
62,537.7942635014155,88.22161433289705,96.48545634468043,29.28505236465776,49.58427524305002,418.3499810009444,37.3739590438155,65.96142940126234,679.2782169421521,215.12354846014836
63,546.9680624041041,89.24346577334627,96.07262843047941,29.17040932912501,49.703718029481564,422.00775054921473,38.02958434437065,68.45517874387195,690.0511016776571,219.41143938138813
64,541.8932895124531,88.66394956162662,97.43343420676375,28.850694494285566,49.52657134665008,416.29560364693555,36.64331914512414,66.48345929814889,686.9215520373164,223.28543114121047
65,544.866582831088,89.80858518244034,97.92473852648455,28.330451428218403,49.143010847880944,412.9328081047984,37.243396628535244,64.30504905830774,683.978306894715,217.7988376920146
66,553.6048874755554,89.17870714456674,96.52754117261615,28.001456135207338,48.79664290863395,405.6792097845893,37.24488551892639,64.2407355648875,681.5493092463952,208.7598073315365
67,570.9046863604152,94.15221130219233,97.89771584926686,28.15080995375557,48.89710797062291,398.4625922744108,38.377077097696606,65.01471069289481,682.9741593134331,205.95052774036134
68,570.5169187509231,93.61158636741001,97.74591185336023,27.472940055008003,47.92933580909788,389.1406818178952,36.304407503298506,65.43169708919669,670.6816019572794,209.36527191183944
69,571.1144296508945,90.81621904629472,96.17718126803639,26.44702307033883,46.28081035982711,371.62510438038373,35.1705206704345,65.86698228124004,645.4073244728941,208.36999972979044
70,563.4397821423701,90.99093299709222,97.97771939015126,26.89435901090079,47.045560408594454,377.90654993799535,34.448397591902,64.8916308479326,656.3093510989669,205.15073238622725
71,564.5753921226709,93.23670134837661,100.35996355281299,26.76320133278653,47.11339760065299,377.8201627235953,35.60185912397067,65.77270797144809,658.5737111622984,200.97155381125546
72,548.4638768501486,93.76569118787562,99.23938564270478,26.603092353940514,46.44372245032383,374.4995777006998,35.492495171684155,67.17614878956185,652.2235343850336,216.81712065772942
73,561.8902628250328,95.19703186534772,100.61161765687145,27.287077532626036,48.070810343113266,389.3959005239219,34.67861108862356,68.21306951730486,680.6345988995987,225.3100734301972
74,564.698708800785,94.29052127079125,100.32328259943019,27.643217497136234,48.257500248494715,390.60266812902785,34.990764385703166,68.06113680370768,683.7472767787641,230.21546743917307
75,557.4764075126279,92.82430700356784,98.80037027413697,27.00338970437897,47.0392666056614,377.49620390507636,33.80411676325433,67.55044339060818,669.2653908090101,224.85732172542117
76,563.377266676366,95.1952017176716,100.63906083158547,27.2576066639475,47.30262756411166,377.0892450100131,34.42501836564715,67.2658628566451,674.8233441120973,228.61229784227666
77,577.3790071500232,95.2716453259754,100.90212764763798,27.523689296467566,47.434989465239866,380.3214997881521,34.961213963811616,68.01724338596757,680.6084451681269,235.8604162982087
78,575.0096806920635,96.19204767482871,103.46198724208136,27.290987544645862,47.34149547335021,380.0488886772925,33.93869003903318,67.95328464517931,681.8512884761849,235.33237709813
79,584.8755516255503,96.84482960576744,104.98838048194155,28.20292111464403,47.837460487561124,380.8370315314225,34.330706139518206,67.70466243233076,680.0216429656481,241.64867958931308
80,640.4697925024974,95.75132008587083,104.96264375399338,28.055018761758085,48.01907298854143,380.222899849612,34.85990535442062,67.16041906013308,683.7520836469859,263.88519247202913
81,645.8720104771776,98.47423877734367,106.99285057035058,28.700619238330226,48.91748617150291,390.56089740413967,35.40000917853051,69.31871013902686,697.9331361038548,278.55833150157343
82,469.10471391873335,96.2555367706292,107.16318902604057,28.82291029797442,48.05398448132136,387.59585134452834,35.51982552369494,70.45378911082287,691.7420901228277,218.80052416585045
83,478.7764030699875,96.23751208140185,106.79602216464798,28.92380188131955,48.46986155873264,393.37707308562335,36.714466388565484,72.00176357201288,696.9606242811215,219.8270841701411
84,473.313593064753,95.51454845581196,105.92910956377507,28.899461567492178,48.08705174847947,390.7878942762276,36.72474121140454,72.15353127923152,692.4217105074162,224.16028795675032
85,471.34964794905454,96.15608186987318,106.16696246027682,28.67364509465402,47.874584128283885,390.1315107780686,36.16551829903265,72.69982133621731,686.6719661655171,221.9801456209917
86,494.19527812729285,95.58016830830726,105.54529356034166,28.561441586179303,47.57366455897646,386.4079966667056,35.514709095130414,70.88625789762914,685.0003606552419,228.29740508139818
87,496.08675227033166,94.50586229983554,105.48381013380856,28.886636462181155,47.442159040809976,387.66718391289174,36.22815576398571,69.76920350527885,682.2556057831536,225.1957104470691
88,488.53579961772584,94.12445436487579,105.94679203606093,28.985057926625984,47.35529038147698,389.1875705577171,36.42186094857412,70.32390401656225,678.2760987806234,221.95320818558375
89,491.3116347358953,94.79481314464553,106.20172148618971,29.093407017972027,47.77123775554876,394.3646144509308,35.97045813260134,70.37672629182697,689.222039804113,225.3733136284645
90,497.4498705592883,94.80711488465516,106.10798546734028,29.130690348328223,48.05038232856489,397.52806240461814,35.35277908932667,70.5729033096817,695.2599196369603,228.34919175680218
91,495.1561158112283,94.85995750013238,106.69733844808793,29.486078707355293,48.42806930311659,401.9496717390352,35.97574386426521,69.60862683811588,698.8760343950323,237.28984596326686
92,498.04372689000854,95.53811495183594,105.94783182558734,29.40393384212661,48.609412622046676,404.95214698004736,35.563112807552265,70.57773400348047,706.1472835116608,240.5781267864785
93,496.42493313220876,96.6188598988831,104.03290752183744,29.360228593204837,48.59084708192412,405.4257012119105,36.51053055548371,68.92501921121821,704.8881973107724,245.88745702859381
94,498.6301221435362,95.55431405448932,102.70569208132976,28.903107746259128,48.35758428713926,413.0109935873878,36.36004678964118,71.35426984623768,703.0925377121779,254.00328731909218
95,497.40468617418884,94.51827249819468,101.79283087815057,28.57825216412093,47.87743053498201,403.8088340433765,35.451004660737425,70.82064735719597,696.4792252197168,254.38029799853135
96,497.3367943001345,93.44338548904707,101.29969793927387,28.39245443122472,47.99085080072933,402.36506657252056,34.98528850136879,69.77831098551918,697.6164922264002,258.2479956586981
97,500.79644542814714,92.38452136080333,99.86299535273905,28.031457019655605,47.90185920131018,400.53553000053046,34.24031703816525,69.69890313500483,699.5406853841209,244.83509049234922
98,504.9900885714534,92.33907857579742,99.10900415425091,27.507317467071694,47.62884738808714,396.47126511714373,34.6640184246379,69.04170842262103,698.9530028652518,240.9503097927197
99,484.16575163823785,92.24725856454354,98.81003600418921,27.37654301349023,47.30270693023506,392.3598593317102,34.835822923215815,68.95583345178598,698.0133420153173,244.12189095079123
100,488.41272959925425,92.51549446836405,98.46736438568519,27.13603316762963,47.37494403660346,394.27387305579464,35.76215437055474,69.63971914805553,702.753361470097,242.13475958204916
101,494.5350018734285,91.89008621660126,100.88060427216936,27.21800893249145,46.72731101927867,389.2315587220246,35.50779464224268,69.71038682674119,691.3849988835073,240.6381523144695
102,489.0028675897748,92.20054434168111,100.72024522601423,26.834488904849657,46.63314223560269,388.3288772981226,35.83823292187439,69.22041667159348,693.5228693438087,239.2253802593907
103,496.616666266577,93.87686957485721,100.76791964500978,26.56051374219527,46.85218417827654,388.86569582135485,36.979648752845,69.90840236614892,694.2761111894989,240.8772075718519
104,498.5542302332837,94.8518917902927,99.43554180568181,26.581510696451296,47.111498989148025,394.19884796134147,37.48242455250085,72.49671861967492,701.3563083656851,246.58223289567093
105,499.5705465942511,94.67402384802178,99.05366829678958,26.490932949850666,46.7737988302622,391.3309776313596,36.94610390000637,73.19928212639722,695.3392444224436,248.8933538482472
106,498.63190346740515,94.60305566395034,98.93070757002361,26.152218796206217,46.35088391166672,386.63462624081694,35.43566950469639,72.9650018179914,690.4569420381733,248.39863487508666
107,506.0218148469963,94.64381669260544,100.28028920016109,26.688917475999176,47.19565586259745,388.7739541770344,36.43728612237609,73.9511065954991,695.4316698054128,247.89485891781786
108,512.5631364174163,96.22440178572258,101.43433156800033,26.93213028833265,47.81433968957751,387.5068450880852,37.04202948713697,74.04456516353669,703.4002838959499,250.623168125002
109,515.4445689615139,95.84152182703419,100.99477283731271,27.68970597172029,48.90343652263125,396.0197726744888,38.506969580126906,73.85515293232808,720.0035654452664,267.2593431851362
110,502.2528589256686,97.03135532775153,100.03294061145408,27.397920969004783,48.66544211549011,393.1734765135932,38.964947881093686,73.83953306765244,720.0465021006663,271.5120225647494
111,502.35267868926,96.80409784397625,99.56826789677132,26.908538637148112,48.64371824769825,396.8721977368466,37.30174809996137,75.06545587285666,722.4493670656043,267.1512686513359
112,521.48868592714,95.66507163593599,100.52437820540571,26.9453052669608,49.236604137422596,402.99862655010924,39.57428558973859,76.2885101612489,734.5707113811973,276.81126520851313
113,529.4751760308255,95.17009317138782,98.4699151375449,26.114013594616097,48.98563140339009,406.3879271972258,39.66297284514383,78.06082453408517,734.5888166001303,275.3916306534358
114,508.517964989572,94.5125849799883,97.9405941818867,25.901336376854836,48.95238691377152,407.0582461590073,40.7465605304291,78.36634050058818,735.6890235271785,273.54270848905924
115,512.0638984999599,94.94942581643687,98.09317272300818,25.792110311041736,49.31753535461654,410.0314160553227,39.17554725227865,78.61952714149696,743.5427890596221,273.90164849522324
116,512.911369948526,94.49810199551271,96.31062020306729,25.440396900948283,48.902344345766906,407.842072903242,39.732189993790094,78.82458294240989,733.4205340826942,276.1377907540988
117,520.4646372276212,95.94705501473298,97.71807093381393,25.415740326186707,48.89338468714317,406.5942277631475,40.798955336423575,79.4854039499433,733.9353227633912,276.6909900058096
118,520.1992042225327,94.6202370066126,95.9855904296185,25.02029971749135,48.27339622430172,402.202703093173,38.40069384421672,78.38172462975157,727.2469576082701,274.6580302026101
119,497.5215082937002,95.10691898065487,95.15041512921488,24.508473459465517,47.87469832966099,401.6459138190632,38.18275582139802,77.90890578620142,723.0393525592383,264.3914056070916
120,485.8038288835163,95.25845591407229,92.01494957359854,23.45910374940893,46.64297796262366,402.2355158597655,39.690297510828024,81.44108648750846,708.08753626465,267.96663989257087
121,485.1309983010757,95.63291669652357,92.60277442504645,23.92069044498419,47.62602469321033,414.1273817308816,39.08711149169587,82.47761877790651,726.8575957066728,280.93599573329834
122,493.83356601535553,96.20883777158546,94.15929905918262,24.59990169353105,47.77716629639403,413.3442990520949,39.80629324024403,83.61217088114263,716.1277754572234,279.06188294565317
123,495.1850799863,96.94335669792967,94.4025663306634,25.091704299434166,49.086779647812506,417.98520363910694,40.612459699357935,81.38524314559345,729.7590774477536,279.9554497320587
124,501.3254851450583,96.24632735972955,94.54973843021087,25.20375948537422,50.00907529056421,421.88168596290603,43.013063778293706,83.02926134338774,744.9487059818539,287.17840869548
125,492.76194350439283,93.78164557711926,93.17922717466632,24.995229134893506,49.487717890065326,409.98979221246134,43.593236458803254,81.7277661019247,730.250338156941,274.5324031039645
126,498.9008959224162,92.86207952519604,94.5949732996231,25.70020428935556,49.734925005650986,409.0971189576559,43.432683317633,82.15912747799437,722.259998315125,276.9265892896694
127,500.19761994467547,93.70165822912757,95.44021361551619,25.945588342473194,50.02844484612627,412.2209757168876,44.043769128657125,82.24798785812789,726.045360624029,279.7949031259758
128,499.64967382527277,92.13465668830023,95.650009637839,25.581808280343456,49.28509127003425,407.3621302066304,42.79696860590264,82.30936713619488,719.2250385824093,276.7054908815094
129,499.0686050956533,92.897637813338,96.2218568524719,25.444743360318018,49.011500408357044,405.61534147117317,42.427250119912955,81.78535360529168,716.2789067022793,277.1246804948392
130,500.3830074175629,94.49433695819205,97.44431584539576,25.330986198748654,48.80058547032078,411.36595348563424,42.7482846947512,85.9298619760538,718.4745123864504,284.59795559396565
131,508.7188648602854,93.5005462953105,96.34223568391359,25.253943855456928,48.86505975339422,411.8038555577334,43.75919229887811,85.90641647731172,712.181351886303,283.311104728317
132,538.8764393490054,93.91044004504454,96.42891151031594,25.031611026610452,48.76323349901987,411.0103918860669,44.61338359511016,85.52644713287668,712.4379874231292,287.16793659477224
133,545.907277317532,96.93418128853261,100.03745296264943,25.566899849845118,49.00965680817746,410.5932499515765,44.19465940089212,86.23301515300949,720.2658941101267,290.35580973002453
134,544.9443089881677,95.92434338152393,97.44705033652771,25.570039107902986,48.838537281875695,414.04946738108146,44.95505773184569,85.97745452757006,721.4117141384004,293.90690470612583
135,547.8486408411306,94.38178844916352,95.84893408675404,25.2701537003329,48.12193621873391,410.03083816626526,44.6880286077126,85.25418459544576,714.2533865474313,292.33440388666
136,545.4904018948347,93.99255755777024,95.79015318485207,25.061143507643045,47.853711714350524,409.1213350251141,43.16054496487822,86.62806221114747,711.7101509130911,287.677359304615
137,550.958053535001,95.57010472732705,96.4131005426144,25.08153677015515,48.952851060907804,422.7726652860599,41.55805039310746,89.64453894637026,737.4556438420087,295.96711135274194
138,562.7737902250165,96.46994100206645,96.81781037308167,25.720954917461277,50.49343467202251,437.73908621621405,43.42652397044137,91.4355245701735,765.6156314539602,303.3142077544122
139,572.750407962434,96.11875543214333,97.9056307603893,25.93665351227055,50.67068375723388,439.70541828437604,43.58193160127809,91.18421313852006,762.4794612985502,302.41156498113355
140,575.4931991574589,95.99654488984442,97.25075026266067,26.228091548442816,50.78372133242811,444.8794181474733,43.408129756450904,92.38657100077715,768.235967575553,311.40830531709486
141,579.1480529020668,96.69499578599134,97.31762274423973,25.94317028336086,51.263426948267664,452.52635999534743,44.27910790898264,93.30820898984497,776.9890403717601,316.46091119066176
142,588.8956272702819,98.58071680967232,98.22369307327266,26.32878675702293,51.4649660520665,456.3776775360594,44.22301595041675,94.33290856427158,781.7642210506203,310.924717859119
143,580.2486059593449,95.6915613080459,96.2268729581602,25.273903818359354,49.64886372384822,443.7998803060475,42.20706078702792,93.12516541799204,756.6068282269827,296.326525767718
144,569.3638866325844,95.0250388670958,95.85587975061839,25.265355765418132,50.3784658608646,451.1553935700003,41.32150329173338,89.66005141108303,767.1007152127966,287.1854995076511
145,563.4050121236387,94.57667455144173,95.70470085777596,25.383394517538683,50.64685490633894,457.92388766305135,40.643425860288374,88.69588432496484,777.2069254676126,298.47057411838045
146,590.2986996538539,93.9439163576882,95.36466706100263,25.34349302276594,51.09944281317366,460.7787789507023,42.89553319944887,88.42341649137009,784.9374269808426,322.9067486271863
147,590.7330731311845,92.41158827315475,96.02260000067832,24.998868754681855,50.75886797934732,454.38844260428687,41.409069342558894,89.07207864687827,776.566576049707,323.3616687940046
148,598.1058036178352,91.52629460068228,94.79291579927398,24.75013772113337,51.05320396647834,452.1212701409499,40.13450139473377,87.93775218399729,784.8218736220754,317.6734984418877
149,611.5094672203984,90.67189114260479,95.91713532081346,25.167538734464046,51.16791005888289,452.2349399494884,40.39329468194295,86.45465601417833,774.005621751527,319.72286716654594
150,612.5967130642871,91.73788054503106,96.24041037190588,25.392896267919237,52.16443380180229,458.5741817836572,42.459242056455416,86.18437459713492,790.8586746643591,328.4425765965294
151,609.4873651784042,93.5999262216836,97.47403910883541,25.37668047413804,52.15032019718512,460.1734418077478,41.65731412915586,81.63135114583639,789.6610866133927,327.43865406384856
152,621.44428491984,97.54547854513424,98.62082820463915,26.196969732994976,54.029080503065096,480.07293682310427,44.996799392204615,85.884871462724,819.4176146042001,350.0252556937838
153,610.4604122516951,93.19106123323368,94.894471665684,25.661880907784298,52.3782571372547,451.5904254835296,44.21065871252171,83.5382664804988,790.4030252861003,335.16632354795973
154,613.1275360714501,92.53608536440008,94.86872436795157,25.535615971372042,52.00373232549653,446.64779331128915,44.77894806163138,81.90525253498508,777.9018754718954,333.9885617226066
155,611.5681524244782,90.53621658671157,92.99252003289077,25.456168079148615,51.335948752895625,435.39252046501707,45.07542485415684,81.36922278287287,768.2116172991399,317.03962268648115
156,609.9954148086321,89.65414040274656,92.12931391143626,25.042723746765002,50.7563788013603,437.99826109349067,45.16350597312266,82.2127918560928,763.7195736515963,325.20645971720046
157,610.6017789262195,88.94504352400877,90.91895457149735,24.862930559273487,50.525701353264495,434.01106933698196,45.80170398281765,80.98018643265154,760.9075580916273,321.7755287310279
158,614.9102202501064,87.971517905895,91.58122720688657,24.837176895169534,51.195423229412114,438.0263407838068,48.57983124841421,81.72207512822754,769.7827702239047,328.7774158627923
159,629.6794434105065,88.93015094117007,92.2690948930832,24.772887526465972,51.38283827258738,441.18796853097285,49.408661541775764,82.38616247785848,774.3274127370565,330.4812851903606
160,624.5699378399951,89.53529878280295,92.5402404160065,24.939475091266374,51.56907523807661,439.5723986800632,48.2181850150359,76.86367215584548,775.6046251634008,343.6822932162946
161,632.7944118021737,89.86687571182287,94.88867621561376,25.415513950265108,52.05092572719402,444.1317857565526,47.0922198079886,77.49172568314367,782.17105243625,338.63570941859456
162,608.7571980524423,88.45767299511405,93.53296384953177,25.235367206829114,51.29775976949224,441.41189952755786,44.95352031432434,70.95775912924196,768.4782405319346,339.73839907618003
163,599.3468236884993,87.3480112372429,91.55041298100939,25.250254829698353,50.64354900330314,440.6840132429566,44.55725689698496,70.99188938282589,761.4307792927983,345.9937061426238
164,601.0978964814212,86.25767880957325,90.97809776053349,25.115544814646288,50.519371585925455,442.65117012633425,45.18565041281532,70.88418421721266,762.8448527328075,347.80512352927406
165,613.5252148196901,86.68589211903537,93.17658427145557,26.14241156858269,51.72168875939269,449.1678119547198,46.39737066475452,72.62100265805624,770.4975704582937,353.7620776601829
166,603.4625051103825,84.1344784643766,91.79835185916875,25.10568259692016,50.66876940512135,454.47621681686445,45.374686432997606,74.22867628232338,766.461842174517,353.7154369750443
167,602.1316341442965,84.08344484057015,92.56505236901866,25.927642999057248,51.974539783643046,465.43327059056827,47.36844364871556,75.76469658916582,783.1985905691819,362.6496908493897
168,610.351464579353,85.49751902406399,93.61794731320673,25.99094856135103,52.42914171330569,467.39054277183845,45.7216888556621,76.01034664473013,792.3989150016957,357.52182871024775
169,612.548015413603,84.32724667868179,93.5412514965973,25.80991765299942,51.96701042138491,461.7315742496531,45.087162083519665,75.82202523433024,777.801186967886,361.52079620317295
